popden,hospitals,entertainment,monuments,schools,rent,lat,lon,metro
13289,1,1,0,1,"14,000",17.548593506370146,78.29741020656718,yes
13289,1,0,0,1,"30,000",17.58470380243349,78.29714528475816,no
22067,4,3,0,1,"14,000",17.358434169091456,78.6312217552977,yes
24642,1,1,0,0,"30,000",17.505963956235714,78.21776957508048,yes
13289,5,3,0,0,"30,000",17.227092544222984,78.65265329611945,yes
24642,4,3,0,1,"11,000",17.545479133177015,78.52597791819176,yes
24642,4,0,0,1,"14,000",17.44343355694138,78.64572842608682,yes
19674,1,0,0,1,"14,000",17.319479323179824,78.63765088064864,yes
22067,4,0,0,1,"16,000",17.59243130664253,78.46021561489786,yes
24642,1,1,1,1,"11,000",17.54342481845679,78.58990422231112,yes
11500,3,0,0,1,"16,000",17.229419078274994,78.24475375224374,yes
24642,5,0,0,1,"22,000",17.587200165470986,78.36965907920322,yes
13289,5,3,1,0,"14,000",17.241669433578355,78.43873421846318,yes
13289,4,0,0,1,"11,000",17.3576486150191,78.61198577209014,yes
13289,4,0,0,1,"16,000",17.588249505352458,78.22992865019492,yes
19674,1,3,0,1,"14,000",17.56091598584228,78.68640725272995,yes
19674,1,1,0,0,"30,000",17.205426911162597,78.32003351962929,yes
13289,3,3,0,1,"14,000",17.239362826267044,78.69087156536376,yes
19674,5,0,0,1,"16,000",17.324104741863056,78.67238310054952,yes
19674,1,0,0,1,"14,000",17.54191645925271,78.32504732625411,yes
13289,4,0,0,1,"14,000",17.339244201272503,78.66164991889895,yes
13289,3,0,0,0,"30,000",17.349407441110806,78.3650917380852,yes
22067,5,1,1,1,"22,000",17.414343921207948,78.42808226908886,yes
19674,1,0,0,1,"30,000",17.276016522109675,78.5689230690722,yes
24642,1,0,0,1,"14,000",17.361242641737547,78.40993964220415,yes
13289,3,3,0,0,"16,000",17.207422314193874,78.43916928202547,yes
19674,5,0,0,1,"22,000",17.255562707465863,78.55100711936575,yes
19674,5,0,0,1,"16,000",17.43522617451391,78.42355815180147,yes
13289,1,0,0,0,"22,000",17.403714489567633,78.56331656565554,no
24642,1,0,0,0,"16,000",17.415940440327457,78.26409479678853,yes
11500,1,0,0,1,"11,000",17.45576521250454,78.30631650020376,no
19674,4,0,0,1,"11,000",17.49629819061697,78.3530042793088,yes
13289,1,3,0,0,"11,000",17.45717403442454,78.69708064456007,yes
13289,4,0,0,1,"14,000",17.424404206479387,78.28814214998064,yes
11500,5,1,1,1,"14,000",17.575132056058163,78.30687217491526,yes
24642,4,0,0,0,"11,000",17.44396748916937,78.30326068457114,yes
13289,1,0,0,1,"22,000",17.410192899362645,78.50155494637131,no
11500,1,0,0,1,"16,000",17.532175309646885,78.47205285994299,no
13289,3,0,0,0,"16,000",17.32257868343718,78.38095604144688,yes
19674,4,0,0,0,"16,000",17.22602318825352,78.37685611152989,yes
11500,4,0,1,0,"30,000",17.5273372567127,78.39909081503373,yes
22067,3,0,0,1,"14,000",17.206116961113707,78.25418893520008,yes
13289,5,0,0,0,"11,000",17.30419052522213,78.69371071931465,yes
13289,4,1,0,1,"14,000",17.339745213754593,78.68712722196744,yes
13289,1,0,0,1,"14,000",17.399875472713678,78.4505158391673,no
11500,3,0,0,0,"11,000",17.281611754274667,78.5141466555764,yes
22067,4,1,0,0,"22,000",17.59899314144071,78.57040294179593,yes
19674,1,0,0,0,"14,000",17.265624162425524,78.23456908132384,yes
13289,4,0,0,1,"16,000",17.335841811227077,78.6139405223031,yes
19674,1,0,0,0,"11,000",17.285420532100908,78.5813556908651,yes
11500,5,0,0,1,"22,000",17.291898245670634,78.28448455393509,yes
19674,1,1,0,1,"14,000",17.530855225822723,78.29786339575597,yes
11500,4,0,1,1,"22,000",17.542903446207276,78.35897052917197,yes
11500,4,0,1,1,"16,000",17.445102991489918,78.40084071079627,yes
22067,3,1,0,1,"14,000",17.247681632450043,78.40355179018574,yes
19674,4,0,0,0,"14,000",17.56223932286404,78.31035557758216,yes
19674,3,1,1,1,"30,000",17.50729739950554,78.41484213220814,yes
13289,1,0,1,0,"11,000",17.58545929754934,78.65380855412246,no
19674,1,0,0,1,"22,000",17.33720293754745,78.22317370941289,yes
11500,5,0,0,0,"14,000",17.327396986610413,78.64206808720387,yes
19674,1,1,0,1,"14,000",17.449439919142222,78.50839301374728,yes
19674,3,0,1,1,"11,000",17.287377274496365,78.60650723639988,yes
13289,5,0,0,1,"30,000",17.547657303446833,78.5862780983427,yes
13289,1,0,1,1,"22,000",17.21236879783275,78.62707578345713,no
13289,1,0,0,1,"14,000",17.405097212457786,78.27762072946726,no
11500,3,0,1,1,"22,000",17.523166340877957,78.42264059682898,yes
24642,1,1,0,1,"14,000",17.309863820111264,78.69666434735431,yes
11500,1,1,1,1,"22,000",17.207782635993617,78.36829813935515,yes
22067,1,0,0,1,"11,000",17.243273075003863,78.67959944389402,yes
24642,5,0,0,0,"14,000",17.324472155844838,78.42286408341685,yes
22067,1,0,0,0,"16,000",17.47544721130389,78.64097038213154,yes
13289,3,0,0,0,"14,000",17.212138505152662,78.4906496363648,yes
11500,1,0,1,1,"16,000",17.335317028478325,78.42974595706681,no
13289,1,3,1,0,"22,000",17.454664652622043,78.61943813152335,yes
11500,1,3,0,1,"16,000",17.244417580997688,78.42657467370229,yes
13289,5,1,0,1,"16,000",17.25809752847163,78.51002718937556,yes
11500,5,0,0,0,"11,000",17.392009133141954,78.36480843344938,yes
22067,1,1,0,1,"16,000",17.286790879097747,78.50033543663469,yes
13289,1,0,0,0,"16,000",17.543364634930107,78.22466483433524,no
24642,1,0,0,0,"30,000",17.58331926844675,78.34801005774605,yes
19674,4,0,0,0,"30,000",17.384452982915157,78.3152854301935,yes
19674,1,3,0,0,"16,000",17.272909406659647,78.24727657720078,yes
13289,3,0,0,1,"16,000",17.396681786657144,78.21275825898084,yes
22067,1,0,0,1,"11,000",17.471319281862566,78.68795392911643,yes
19674,4,0,0,1,"14,000",17.323531258852444,78.24013191027164,yes
22067,1,1,1,1,"16,000",17.32869227265489,78.25518529202515,yes
19674,5,3,0,0,"30,000",17.39748015678423,78.4945751373427,yes
11500,1,0,0,1,"16,000",17.200080214299724,78.39870252947702,no
19674,4,3,1,1,"11,000",17.340041848749557,78.34971345070774,yes
22067,4,0,0,0,"11,000",17.333684975701868,78.62760466176276,yes
19674,1,0,1,0,"16,000",17.567713217729242,78.29105505849981,yes
11500,1,3,0,1,"30,000",17.451356440267965,78.20576835789186,yes
19674,3,1,0,1,"30,000",17.29796908553289,78.24515346870236,yes
19674,1,0,1,0,"16,000",17.40817743548403,78.32604096709048,yes
19674,4,0,0,1,"22,000",17.47945864648642,78.52241551807789,yes
13289,1,0,0,1,"22,000",17.49957589720116,78.29289603093652,no
11500,4,0,0,1,"14,000",17.331371436466757,78.46951703706006,yes
24642,4,3,0,0,"11,000",17.335743216669933,78.33194663595191,yes
22067,5,0,0,0,"30,000",17.381146128062333,78.4369469396287,yes
24642,4,3,0,0,"22,000",17.287181919904164,78.47862926964923,yes
22067,1,3,0,0,"16,000",17.237491671622024,78.55016915444054,yes
24642,3,0,0,0,"16,000",17.510311235618587,78.28143125243297,yes
24642,4,0,0,0,"14,000",17.36898495455544,78.3557800104227,yes
13289,3,0,0,1,"22,000",17.540532607384915,78.40112247912681,yes
13289,5,0,1,1,"11,000",17.37368531473396,78.2991634353722,yes
13289,1,1,0,0,"14,000",17.591357930823456,78.60854151643191,yes
11500,3,1,0,1,"30,000",17.385473285828716,78.25498182231793,yes
24642,3,0,0,0,"30,000",17.439636118939443,78.26431489425991,yes
13289,5,1,0,1,"16,000",17.259057540060862,78.43370511476358,yes
19674,4,3,0,1,"30,000",17.46842613367007,78.64827975987536,yes
11500,5,3,0,1,"22,000",17.505341843889454,78.52849580934203,yes
19674,3,0,0,1,"22,000",17.588095908074603,78.65751052208975,yes
19674,1,0,0,1,"11,000",17.489996110515513,78.26110978352186,yes
19674,3,1,0,1,"30,000",17.547160083492482,78.51044634067225,yes
19674,1,1,0,0,"16,000",17.26187963182725,78.57193530970702,yes
19674,4,1,0,0,"30,000",17.43155593132762,78.65328003488824,yes
22067,4,3,0,0,"16,000",17.385935236182466,78.39658450232704,yes
13289,4,3,1,1,"16,000",17.282801362618144,78.28368884202877,yes
19674,4,0,0,1,"16,000",17.284194888240947,78.23246052127115,yes
11500,1,3,0,0,"11,000",17.214769861770815,78.32144977036776,yes
19674,1,0,0,1,"14,000",17.443934383147862,78.54487487566365,yes
22067,3,1,0,0,"11,000",17.3696203535171,78.26871893883944,yes
22067,4,3,0,1,"11,000",17.373151463878536,78.34104790993445,yes
24642,4,0,1,1,"11,000",17.37631524608216,78.65443617970574,yes
24642,1,0,0,1,"30,000",17.441961668238733,78.26583863674901,yes
24642,4,0,1,0,"30,000",17.28216890255957,78.45822040100578,yes
13289,1,3,0,0,"16,000",17.36879376620505,78.66987215086452,yes
13289,1,0,0,1,"16,000",17.597047406408937,78.37489121006135,no
13289,1,3,0,1,"16,000",17.285702660720364,78.43225167150929,yes
24642,1,0,1,1,"30,000",17.49975158700858,78.69296151592928,yes
13289,4,0,0,1,"11,000",17.306366645516384,78.5698090823454,yes
13289,1,3,0,0,"11,000",17.447974863403516,78.25719441872427,yes
22067,1,1,0,1,"11,000",17.46766667121441,78.29706323132953,yes
13289,1,0,0,1,"14,000",17.342290606343695,78.27878300438576,no
22067,3,0,0,0,"22,000",17.40216666393458,78.21958246883844,yes
19674,1,0,1,0,"11,000",17.523679615570956,78.62388091909688,yes
24642,1,3,0,0,"22,000",17.311900857267258,78.69751724203927,yes
11500,1,1,1,0,"14,000",17.22982959753949,78.6839682417941,yes
19674,1,0,1,0,"14,000",17.211149515191966,78.33459054376125,yes
13289,3,0,0,0,"22,000",17.216259265028395,78.52751906327586,yes
11500,1,1,1,0,"30,000",17.237464960734837,78.23521937826723,yes
11500,4,0,1,1,"14,000",17.558445308378868,78.36354543580053,yes
24642,1,0,1,1,"22,000",17.540160295611276,78.69697758551561,yes
11500,5,1,0,1,"30,000",17.412785273743975,78.61028608878787,yes
22067,1,0,0,1,"30,000",17.374261608444186,78.53542345349145,yes
11500,5,0,0,0,"22,000",17.559009522814883,78.62926239755458,yes
13289,4,1,1,1,"22,000",17.285801136674937,78.32220379593804,yes
13289,1,0,0,0,"14,000",17.41917445476984,78.56973989809802,no
13289,3,0,0,1,"30,000",17.325492476021957,78.56092043856073,yes
11500,5,0,0,0,"30,000",17.554659330250484,78.45387984955745,yes
11500,4,0,1,0,"14,000",17.380954447660837,78.57118300035275,yes
13289,1,3,1,0,"30,000",17.25074988374733,78.27909510737281,yes
11500,3,1,1,0,"16,000",17.26220652407125,78.65736649353903,yes
24642,1,0,0,1,"22,000",17.53264692452042,78.3433986809933,yes
19674,3,0,0,1,"11,000",17.434232865517842,78.42010814754859,yes
19674,5,0,0,1,"11,000",17.298520297382588,78.53036801983534,yes
19674,1,3,0,1,"11,000",17.311734529337304,78.63708843182219,yes
11500,3,0,0,0,"16,000",17.563321193150998,78.64006556250703,yes
24642,3,0,0,1,"30,000",17.220814991000346,78.22465004045172,yes
24642,4,0,1,0,"11,000",17.546713878887555,78.57160714570124,yes
11500,1,1,0,1,"11,000",17.588007035471634,78.23484289518439,yes
19674,1,0,0,1,"16,000",17.417606755418337,78.47820453189253,yes
24642,1,1,0,1,"11,000",17.437736492286582,78.58490494087982,yes
24642,3,0,0,0,"16,000",17.40750364576246,78.69435519476495,yes
13289,5,3,1,0,"22,000",17.348601589896198,78.41829540749129,yes
22067,1,0,0,1,"11,000",17.40275297505855,78.22044185126194,yes
24642,1,1,1,1,"14,000",17.31361815539035,78.24532756661392,yes
19674,1,0,0,0,"14,000",17.208051231388623,78.26616708397873,yes
19674,1,0,0,0,"16,000",17.266886100013714,78.3993777613311,yes
24642,1,0,0,1,"11,000",17.200109142452014,78.40947233608166,yes
11500,5,0,1,1,"22,000",17.490684138910222,78.39446719216045,yes
22067,3,0,0,1,"22,000",17.522638405132003,78.35856703711615,yes
11500,5,0,0,1,"16,000",17.43705404813232,78.21075081784217,yes
24642,4,0,0,0,"14,000",17.388273473568507,78.68484528333636,yes
11500,4,1,1,0,"22,000",17.475795488185938,78.40207414483984,yes
13289,4,0,0,1,"22,000",17.448705580735755,78.41273604400726,yes
24642,3,0,0,1,"22,000",17.20894183547998,78.40334594866223,yes
11500,1,0,1,1,"11,000",17.3089118989776,78.42505429424769,no
13289,3,0,0,1,"11,000",17.509694910154277,78.41672353572861,yes
19674,4,1,1,0,"16,000",17.40044465144243,78.54722580699863,yes
19674,1,0,0,1,"16,000",17.52389971292316,78.32486920086534,yes
24642,3,0,0,1,"11,000",17.362453007295123,78.4198170446972,yes
22067,5,0,0,1,"14,000",17.368859852534467,78.46442267068001,yes
19674,4,3,0,1,"30,000",17.472945572247987,78.26174873814328,yes
13289,4,1,0,0,"16,000",17.235704076917756,78.32903211775951,yes
13289,3,0,0,0,"22,000",17.355886744265444,78.20732834794751,yes
11500,1,0,0,1,"11,000",17.40013555580942,78.36157737953575,no
19674,5,0,1,1,"11,000",17.304834654415902,78.520965328163,yes
24642,1,0,0,1,"11,000",17.29983271863405,78.60807820387721,yes
11500,5,0,0,1,"30,000",17.590158321548216,78.38151532055025,yes
24642,1,0,0,0,"22,000",17.45589663967028,78.56898686961276,yes
19674,1,3,0,1,"22,000",17.524400319952726,78.21463045403208,yes
11500,5,0,0,1,"16,000",17.390530400939305,78.22467135309186,yes
11500,3,0,0,0,"30,000",17.553400449907528,78.24359044046683,yes
24642,5,0,0,1,"11,000",17.225285040951213,78.51363063055611,yes
11500,5,0,0,0,"22,000",17.455635308178213,78.64316253547301,yes
11500,1,0,0,0,"30,000",17.30754215181629,78.50248889613212,no
22067,5,1,0,1,"11,000",17.407082966400807,78.30076089984207,yes
19674,1,3,1,1,"14,000",17.32100979165676,78.59481663450173,yes
24642,4,0,0,0,"14,000",17.563779522604552,78.41595223066466,yes
22067,3,0,0,1,"30,000",17.466772236363934,78.61180701984715,yes
13289,3,1,0,1,"22,000",17.593792735504508,78.3720799279286,yes
19674,3,1,0,1,"14,000",17.560790866714513,78.24866283661807,yes
11500,1,0,1,1,"30,000",17.217763007413655,78.65982520096696,no
19674,4,1,0,1,"11,000",17.38781642135869,78.46751479839408,yes
19674,1,0,0,1,"14,000",17.44875594937859,78.64864956896118,yes
22067,5,0,0,1,"22,000",17.55525720277195,78.33870870319264,yes
24642,4,1,1,0,"30,000",17.39959485077104,78.2994474673299,yes
13289,5,3,0,0,"14,000",17.437735743605952,78.39687118444085,yes
11500,5,3,0,0,"11,000",17.387396104789456,78.29463327580905,yes
22067,4,0,0,0,"16,000",17.203940490521468,78.30230168551707,yes
13289,1,0,0,0,"30,000",17.24095485788464,78.47356993374537,no
22067,1,0,0,0,"14,000",17.595050481140483,78.51788412974032,yes
24642,5,3,0,0,"16,000",17.38803179122222,78.64602393840082,yes
11500,3,0,0,1,"14,000",17.58084633061551,78.24376971527423,yes
13289,5,0,0,0,"22,000",17.21600404188123,78.47115038334022,yes
19674,3,0,0,1,"11,000",17.44095761286089,78.2507123597025,yes
24642,1,0,0,1,"14,000",17.299717275165197,78.34809203391013,yes
24642,4,0,0,1,"16,000",17.570312048154413,78.5552023320398,yes
13289,3,0,0,1,"22,000",17.517454080874604,78.38148724354906,yes
24642,3,1,0,1,"22,000",17.254364281537143,78.36401316592888,yes
22067,4,0,0,1,"16,000",17.283124139121046,78.28183405236993,yes
11500,5,1,0,0,"16,000",17.44732127013024,78.31089343572083,yes
11500,4,3,0,1,"14,000",17.4211229853421,78.4808150720404,yes
13289,3,0,0,0,"14,000",17.452754617431527,78.28651991530883,yes
22067,3,3,0,0,"16,000",17.312533405488985,78.63101466743612,yes
13289,5,0,0,1,"11,000",17.231631258245013,78.37139585137706,yes
22067,4,0,0,0,"30,000",17.514574490937566,78.63138541812995,yes
22067,5,0,1,0,"16,000",17.440316441001624,78.555970596041,yes
11500,1,3,1,0,"22,000",17.360758169401453,78.2741304180695,yes
19674,3,3,0,1,"14,000",17.31262486036609,78.52466897305378,yes
24642,4,0,0,1,"22,000",17.320288522766575,78.67828782760797,yes
24642,4,0,0,0,"22,000",17.577876878202055,78.35333439133811,yes
11500,4,1,1,1,"11,000",17.293806950482352,78.45480609240111,yes
11500,3,0,0,0,"11,000",17.346998985438084,78.65548933396595,yes
24642,3,1,0,0,"16,000",17.201443307526716,78.45625122292981,yes
19674,5,0,0,1,"11,000",17.422289708020024,78.65474167218974,yes
11500,1,0,0,1,"30,000",17.541239114809404,78.66353161543374,no
19674,5,0,0,1,"14,000",17.556951749956852,78.35245957683493,yes
19674,1,0,0,1,"22,000",17.444928874271397,78.22811804267265,yes
22067,4,3,0,0,"16,000",17.280245526883064,78.58132425125113,yes
22067,4,0,1,0,"16,000",17.3157018976538,78.45068776303668,yes
22067,5,1,0,0,"11,000",17.328666422766208,78.20378398155098,yes
13289,1,0,1,1,"14,000",17.292638171427843,78.36248343810438,no
13289,1,0,0,0,"22,000",17.572795546716666,78.6596100909296,no
19674,1,3,0,1,"16,000",17.541298705953317,78.48149441918798,yes
24642,1,0,0,1,"14,000",17.322769387770702,78.51423421456595,yes
19674,1,0,0,0,"30,000",17.271770416588488,78.30971642177865,yes
22067,1,1,1,0,"16,000",17.43883079019574,78.28389333685638,yes
11500,5,0,0,1,"11,000",17.340494395827733,78.57166198797354,yes
19674,1,0,0,1,"16,000",17.4460475490763,78.35536166638472,yes
13289,3,0,0,0,"16,000",17.56696658714757,78.65947824740978,yes
13289,1,1,0,0,"16,000",17.337738165380298,78.38344769508292,yes
24642,3,1,1,1,"14,000",17.36867324624031,78.37536643755763,yes
13289,5,0,0,0,"30,000",17.238893811301995,78.4069376195366,yes
22067,5,0,0,1,"30,000",17.460348807603673,78.63079092424722,yes
22067,3,1,0,1,"30,000",17.468415908918345,78.55579719860374,yes
13289,4,0,0,0,"30,000",17.364539900376315,78.54447752559042,yes
19674,5,0,0,1,"14,000",17.463280019119026,78.5602411723951,yes
19674,5,0,0,0,"16,000",17.385827041292366,78.39655848580848,yes
19674,3,3,0,1,"14,000",17.573000528336937,78.4787862619091,yes
11500,1,3,0,0,"11,000",17.325594967554615,78.61386991579892,yes
11500,5,1,0,1,"16,000",17.237411935822774,78.41647244062936,yes
13289,4,1,0,0,"14,000",17.506041488019264,78.64115900291627,yes
24642,1,0,0,0,"30,000",17.283884565410187,78.5390556393791,yes
22067,4,1,1,0,"22,000",17.383624172631436,78.28886295585068,yes
24642,4,0,0,0,"11,000",17.218540430869343,78.53754349497933,yes
11500,1,3,0,1,"16,000",17.381007507645357,78.39829846442925,yes
13289,1,0,0,0,"22,000",17.36425138109142,78.3611983040426,no
19674,3,0,1,0,"16,000",17.32234318249566,78.59911106415116,yes
11500,1,1,0,1,"11,000",17.50384519864236,78.65257356478696,yes
22067,5,0,0,0,"22,000",17.31284914663212,78.66809464505639,yes
22067,1,1,0,1,"16,000",17.424245254914066,78.47114217094314,yes
24642,5,1,0,1,"16,000",17.597921942791864,78.68391935446904,yes
11500,4,0,0,1,"22,000",17.3313179585172,78.23838128713166,yes
13289,1,3,0,0,"11,000",17.321253140791796,78.51313704479436,yes
24642,1,0,0,1,"16,000",17.456154737980686,78.53345268471544,yes
24642,4,3,0,1,"11,000",17.33960081938583,78.20974978892237,yes
24642,4,0,0,1,"16,000",17.385776343944386,78.21676105378725,yes
11500,5,0,0,1,"30,000",17.220684229634827,78.38781228232476,yes
22067,3,3,0,1,"22,000",17.28912165267984,78.45636922103218,yes
13289,5,1,0,1,"14,000",17.315262055138124,78.20274541090826,yes
22067,1,1,0,0,"30,000",17.582221704271557,78.60095447249903,yes
22067,5,0,1,1,"11,000",17.55410147527622,78.36285080358812,yes
24642,1,0,0,0,"16,000",17.292259654890156,78.35429623877633,yes
13289,4,0,1,1,"22,000",17.226452937791663,78.63894410586065,yes
19674,1,0,0,0,"16,000",17.28544558886867,78.42419725571116,yes
24642,1,3,1,1,"16,000",17.590493287673798,78.58948129327266,yes
22067,3,0,0,1,"11,000",17.54170883414144,78.48006764685363,yes
13289,1,3,0,0,"14,000",17.327849929158543,78.26095184676778,yes
22067,5,0,1,1,"30,000",17.522018959356817,78.53228581237224,yes
22067,1,0,0,0,"30,000",17.28802553091592,78.63589059942699,yes
19674,1,0,1,0,"16,000",17.307907400091207,78.50807297686629,yes
11500,1,3,1,0,"16,000",17.248300960327523,78.38073641223237,yes
19674,3,3,0,0,"16,000",17.33876772032893,78.27752654840164,yes
11500,3,0,1,1,"16,000",17.31471441342922,78.36449749101628,yes
13289,1,3,0,1,"22,000",17.49273927352008,78.47324412785086,yes
19674,4,3,0,1,"11,000",17.34848364294561,78.64844583105692,yes
24642,5,0,0,1,"11,000",17.565134357296806,78.49178729867226,yes
19674,1,1,0,1,"30,000",17.439421864202846,78.53448335232486,yes
22067,1,0,0,0,"11,000",17.474682800040153,78.69218081966702,yes
19674,1,0,0,1,"30,000",17.544627961672603,78.43632274812346,yes
13289,1,0,0,1,"14,000",17.356444327189678,78.43805252040136,no
24642,4,0,0,1,"22,000",17.271023455412724,78.3402227456449,yes
13289,4,0,0,1,"16,000",17.306580942046686,78.63347075718261,yes
19674,4,3,0,0,"22,000",17.449783521676522,78.69632462605291,yes
11500,3,0,0,0,"11,000",17.29234279833245,78.29220377731792,yes
11500,3,0,0,1,"22,000",17.204565810339044,78.23105167628398,yes
11500,3,0,0,1,"11,000",17.219315904407942,78.34530546008075,yes
11500,1,3,1,0,"30,000",17.359522143991676,78.27028904028882,yes
22067,4,0,0,1,"16,000",17.545389821081468,78.40869631846768,yes
13289,1,3,0,0,"16,000",17.519601644635898,78.40594608922635,yes
24642,3,0,0,0,"11,000",17.400121591681962,78.57304091120263,yes
11500,5,0,0,1,"16,000",17.537496174572535,78.20105323679577,yes
11500,4,1,1,1,"22,000",17.29953306510671,78.58374430813144,yes
13289,5,0,1,0,"16,000",17.45920616489333,78.58558519531523,yes
11500,1,1,0,1,"22,000",17.253198853980308,78.26766684421372,yes
11500,4,0,0,0,"14,000",17.442849103095174,78.33910109480063,yes
24642,1,0,1,0,"14,000",17.409347539911288,78.50215414744746,yes
22067,4,0,1,1,"14,000",17.485975172896264,78.60427901084998,yes
11500,1,0,0,1,"22,000",17.3320252694101,78.51419807880329,no
24642,5,0,0,1,"11,000",17.4769567822032,78.24088649063289,yes
19674,4,0,0,1,"14,000",17.25931352763856,78.33507558401213,yes
22067,1,0,0,0,"22,000",17.244495316714666,78.30052019231854,yes
19674,5,1,1,1,"11,000",17.29222047501548,78.51045359769016,yes
19674,4,0,1,1,"11,000",17.211404809805686,78.50162072373193,yes
19674,1,1,0,1,"11,000",17.56249821919095,78.52032800343662,yes
24642,1,1,1,0,"22,000",17.242602965461995,78.27977014833768,yes
19674,3,0,0,1,"30,000",17.504869456039458,78.23430754560168,yes
19674,1,0,1,1,"14,000",17.348560690960426,78.41394514976398,yes
19674,1,0,0,1,"22,000",17.340367755040695,78.34857267069707,yes
19674,5,0,0,1,"16,000",17.548871183316866,78.29668919067997,yes
13289,1,1,1,0,"16,000",17.474025505203816,78.40774222965824,yes
13289,1,0,0,1,"22,000",17.343020053687212,78.44726025963114,no
19674,4,0,0,1,"16,000",17.390263249169884,78.43472077276695,yes
22067,3,1,1,0,"11,000",17.48140522569741,78.27913805784637,yes
24642,5,0,0,1,"11,000",17.532434486423007,78.20478042467536,yes
19674,1,1,0,0,"22,000",17.356538262739917,78.50512246495045,yes
11500,5,0,0,1,"30,000",17.339600128605916,78.56623055038001,yes
13289,1,0,0,1,"30,000",17.392275492875488,78.545317812556,no
13289,4,0,0,1,"22,000",17.340150888415206,78.4669968054255,yes
19674,1,0,1,1,"11,000",17.37103807990069,78.55271017238702,yes
24642,5,0,1,1,"30,000",17.57760534837486,78.52998332535397,yes
22067,5,0,1,0,"22,000",17.25560098230155,78.23303073199169,yes
22067,5,3,0,1,"30,000",17.500924033542443,78.24445856374489,yes
13289,4,0,0,0,"11,000",17.431807333493254,78.49639906390496,yes
13289,1,1,1,0,"11,000",17.295994445215815,78.55939593847975,yes
19674,1,0,0,0,"22,000",17.413261732437995,78.57845983145761,yes
22067,1,0,0,1,"30,000",17.344649955523444,78.42081636963472,yes
13289,1,3,0,1,"16,000",17.313357191374365,78.44329242920215,yes
19674,1,0,0,1,"30,000",17.423766093960058,78.22476573267635,yes
24642,4,0,0,1,"14,000",17.469170338050255,78.22252691773728,yes
22067,4,3,0,1,"11,000",17.38850029066865,78.53768803831635,yes
22067,3,0,0,1,"16,000",17.528834262691568,78.2730195523586,yes
22067,4,3,0,1,"14,000",17.23273125822016,78.68508820205945,yes
22067,5,3,0,0,"22,000",17.469282742881532,78.33010814584861,yes
19674,5,0,0,1,"11,000",17.54091056599362,78.26133772004692,yes
13289,1,0,0,0,"22,000",17.408558817507696,78.63264650916219,no
11500,4,0,0,1,"22,000",17.44871142921995,78.36111409597972,yes
22067,1,1,1,1,"30,000",17.316659849849252,78.220121263659,yes
24642,1,0,0,0,"16,000",17.372648357505792,78.31382337595943,yes
19674,5,3,0,1,"11,000",17.487360864892704,78.5482870061744,yes
24642,3,3,0,0,"16,000",17.432488043503625,78.42144084076456,yes
24642,5,0,0,1,"11,000",17.40296757370074,78.56667732808818,yes
24642,4,1,0,1,"11,000",17.457805360087537,78.35258746232245,yes
24642,5,0,1,1,"16,000",17.31049249616296,78.58703988826417,yes
22067,5,1,0,1,"22,000",17.450682088298866,78.66684818690597,yes
22067,5,0,0,1,"30,000",17.346623274559516,78.41056798203503,yes
22067,4,3,0,0,"16,000",17.26572718396733,78.30726947251549,yes
24642,1,0,0,1,"11,000",17.37135697663196,78.64948485202,yes
24642,1,0,0,1,"14,000",17.55438893400563,78.61587890328508,yes
24642,1,0,0,1,"14,000",17.37035183254296,78.61148581356873,yes
22067,1,0,0,1,"11,000",17.35164995733573,78.41096595234212,yes
24642,1,0,1,0,"30,000",17.460053952911494,78.60886136765919,yes
13289,1,0,0,0,"30,000",17.500280565470543,78.26440254398173,no
19674,5,3,0,0,"22,000",17.410012272644,78.4328147458503,yes
22067,4,3,0,1,"30,000",17.276987372077002,78.3797828422708,yes
11500,3,3,0,1,"14,000",17.455734472414175,78.65515517028234,yes
22067,1,0,0,1,"30,000",17.422949987102662,78.65820380080253,yes
24642,5,1,0,0,"30,000",17.414064905830607,78.23921334789952,yes
11500,5,0,1,1,"22,000",17.25386086402168,78.40715414531962,yes
22067,1,3,0,0,"30,000",17.36442592348539,78.49296454525896,yes
19674,4,1,0,0,"16,000",17.227188019306233,78.33548543462683,yes
11500,1,0,0,1,"22,000",17.228361327284393,78.21444895948822,no
11500,1,1,0,1,"22,000",17.430369935747528,78.66731387686328,yes
24642,3,3,0,0,"11,000",17.569933943758837,78.65151877731338,yes
24642,1,0,0,1,"22,000",17.2406577346747,78.36359838791351,yes
13289,1,0,0,0,"16,000",17.228208069110707,78.39963287957151,no
24642,3,0,0,1,"11,000",17.29205354428991,78.60922673842043,yes
24642,1,3,0,1,"14,000",17.461442796259426,78.34256912859381,yes
22067,3,1,1,1,"11,000",17.5104509451303,78.59293161364978,yes
22067,4,3,0,1,"16,000",17.463943330018473,78.44601280187938,yes
22067,1,3,0,0,"22,000",17.233972397342956,78.26216541325542,yes
24642,1,0,1,0,"14,000",17.321448717053176,78.29244092327177,yes
11500,1,0,1,1,"14,000",17.447502188966205,78.52668518632575,no
19674,1,0,0,0,"22,000",17.252258605272747,78.21832199461673,yes
24642,5,3,1,0,"22,000",17.57337991803297,78.62659246827751,yes
24642,4,0,0,1,"22,000",17.511007250313693,78.37576999872572,yes
24642,4,1,0,1,"16,000",17.242622734104298,78.69138363829933,yes
11500,3,0,0,1,"16,000",17.58337966551197,78.2123213642387,yes
